x,y,species cloglog values
677.0,677.0,0.3675431
678.0,678.0,0.030805517
679.0,679.0,0.442218
680.0,680.0,0.3895936
681.0,681.0,0.17939284
682.0,682.0,0.6944488
683.0,683.0,0.26972508
684.0,684.0,0.054990333
685.0,685.0,0.75722295
686.0,686.0,0.17122492
687.0,687.0,0.37031043
688.0,688.0,0.5642051
689.0,689.0,0.8864055
690.0,690.0,0.07849938
691.0,691.0,0.74611074
692.0,692.0,0.88746107
693.0,693.0,0.66815203
694.0,694.0,0.008984718
695.0,695.0,0.18222952
696.0,696.0,0.008024063
697.0,697.0,0.7824602
698.0,698.0,0.6965491
699.0,699.0,0.58705676
700.0,700.0,0.2066929
701.0,701.0,0.49495625
702.0,702.0,0.51158553
703.0,703.0,0.053552542
704.0,704.0,0.80911154
705.0,705.0,0.2880264
706.0,706.0,0.72197616
707.0,707.0,0.39962035
708.0,708.0,0.2895106
709.0,709.0,0.013840988
710.0,710.0,0.15149228
711.0,711.0,0.8058556
712.0,712.0,0.58719105
713.0,713.0,0.6506036
714.0,714.0,0.32514286
715.0,715.0,0.05548652
716.0,716.0,0.68302476
717.0,717.0,0.6443631
718.0,718.0,0.0066319816
719.0,719.0,0.8704851
720.0,720.0,0.8031318
721.0,721.0,0.013934912
722.0,722.0,0.074324146
723.0,723.0,0.6821945
724.0,724.0,0.8177981
725.0,725.0,0.053778585
726.0,726.0,0.033827458
727.0,727.0,0.09902247
728.0,728.0,0.1190936
729.0,729.0,0.0135137
730.0,730.0,0.15181856
731.0,731.0,0.06862393
732.0,732.0,0.36483806
733.0,733.0,0.39396995
734.0,734.0,0.6888053
735.0,735.0,0.024379795
736.0,736.0,0.63576823
737.0,737.0,0.6986373
738.0,738.0,0.46285868
739.0,739.0,0.07402391
740.0,740.0,0.03723326
741.0,741.0,0.22347431
742.0,742.0,0.7844298
743.0,743.0,0.49577045
744.0,744.0,0.59392935
745.0,745.0,0.044450197
746.0,746.0,0.5640206
747.0,747.0,0.680203
748.0,748.0,0.8305142
749.0,749.0,0.45401043
750.0,750.0,0.6647207
751.0,751.0,0.2548462
752.0,752.0,0.046792094
753.0,753.0,0.10362089
754.0,754.0,0.85313857
755.0,755.0,0.13929015
756.0,756.0,0.39644927
757.0,757.0,0.21779068
