x,y,species cloglog values
674.0,674.0,0.0028509854
675.0,675.0,5.44697E-6
676.0,676.0,0.020260515
677.0,677.0,0.24876544
678.0,678.0,0.011988081
679.0,679.0,0.51012325
680.0,680.0,8.00503E-4
681.0,681.0,0.061910454
682.0,682.0,2.695002E-5
683.0,683.0,0.078483365
684.0,684.0,1.1049951E-6
685.0,685.0,0.0031597791
686.0,686.0,0.51147455
687.0,687.0,0.007491898
688.0,688.0,0.38292238
689.0,689.0,0.015745379
690.0,690.0,7.03922E-6
691.0,691.0,0.76893014
692.0,692.0,0.008339581
693.0,693.0,0.001165366
694.0,694.0,2.9924386E-5
695.0,695.0,0.18441564
696.0,696.0,1.81739E-4
697.0,697.0,0.024082195
698.0,698.0,0.017935643
699.0,699.0,1.6195814E-6
700.0,700.0,0.008642876
701.0,701.0,0.010874309
702.0,702.0,4.461063E-5
703.0,703.0,1.2933613E-6
704.0,704.0,7.146829E-5
705.0,705.0,8.829204E-5
706.0,706.0,9.895548E-4
707.0,707.0,0.0018211438
708.0,708.0,0.031309284
709.0,709.0,4.1925963E-5
710.0,710.0,0.07466847
711.0,711.0,0.60516965
712.0,712.0,0.45566562
713.0,713.0,0.049886633
714.0,714.0,0.11478231
715.0,715.0,0.0029737877
716.0,716.0,0.053711727
717.0,717.0,0.9153924
718.0,718.0,0.012311349
719.0,719.0,3.291644E-4
720.0,720.0,0.0017650814
721.0,721.0,0.16787702
722.0,722.0,6.6344405E-4
723.0,723.0,0.37356284
724.0,724.0,6.5577356E-4
725.0,725.0,8.406722E-5
726.0,726.0,1.3006445E-4
727.0,727.0,1.6508174E-4
728.0,728.0,0.0063423943
729.0,729.0,2.4358922E-6
730.0,730.0,0.10723207
731.0,731.0,1.1314029E-4
732.0,732.0,8.966486E-4
733.0,733.0,3.6189408E-7
734.0,734.0,0.021567808
735.0,735.0,0.18063287
736.0,736.0,0.5420339
737.0,737.0,1.1263705E-5
738.0,738.0,0.0063069207
739.0,739.0,1.5751629E-4
740.0,740.0,2.088096E-4
741.0,741.0,0.17709081
742.0,742.0,0.0047388338
743.0,743.0,0.0015515585
744.0,744.0,0.03304079
745.0,745.0,0.27330527
746.0,746.0,0.04768786
747.0,747.0,2.1083779E-5
748.0,748.0,6.5540835E-6
749.0,749.0,9.711288E-4
750.0,750.0,0.0137333395
751.0,751.0,0.011472709
752.0,752.0,0.14163718
753.0,753.0,0.01679299
754.0,754.0,0.005431572
755.0,755.0,2.6640319E-5
756.0,756.0,0.15807371
757.0,757.0,0.0103308335
758.0,758.0,0.009385869
759.0,759.0,0.036369096
760.0,760.0,0.6669911
761.0,761.0,0.008817594
762.0,762.0,0.008897873
763.0,763.0,0.5188056
764.0,764.0,0.50006515
765.0,765.0,1.1285805E-4
766.0,766.0,0.09345264
767.0,767.0,0.1151024
768.0,768.0,0.62513375
769.0,769.0,0.0031462547
770.0,770.0,0.012192913
771.0,771.0,0.62651145
772.0,772.0,0.8454188
773.0,773.0,0.81386566
774.0,774.0,0.3743993
775.0,775.0,0.037819833
776.0,776.0,0.14189464
777.0,777.0,0.629903
778.0,778.0,0.10915352
779.0,779.0,8.160798E-8
780.0,780.0,0.14542605
781.0,781.0,2.128006E-6
782.0,782.0,0.014004044
783.0,783.0,2.1401214E-4
784.0,784.0,0.76857907
785.0,785.0,6.811963E-4
786.0,786.0,0.15367047
787.0,787.0,0.013976893
788.0,788.0,0.049377054
789.0,789.0,0.016664274
790.0,790.0,0.005304779
791.0,791.0,0.17557207
792.0,792.0,0.045118988
793.0,793.0,1.494014E-6
794.0,794.0,0.006665895
795.0,795.0,0.1240408
796.0,796.0,0.095861524
797.0,797.0,7.371319E-7
798.0,798.0,0.0031951931
799.0,799.0,0.062258713
800.0,800.0,0.17326152
801.0,801.0,1.587505E-6
802.0,802.0,0.045140423
803.0,803.0,1.3055203E-6
804.0,804.0,0.055678736
805.0,805.0,3.0299869E-5
806.0,806.0,0.01637252
807.0,807.0,0.0041478244
808.0,808.0,0.324529
809.0,809.0,0.9603251
810.0,810.0,0.004069763
811.0,811.0,0.1848819
812.0,812.0,0.83505887
813.0,813.0,1.0791487E-6
814.0,814.0,1.1837201E-6
815.0,815.0,0.0038225548
816.0,816.0,8.452629E-6
817.0,817.0,0.2132232
818.0,818.0,0.07956802
819.0,819.0,0.6150929
820.0,820.0,0.0011558706
821.0,821.0,0.0320999
822.0,822.0,1.3152409E-6
823.0,823.0,0.046637155
824.0,824.0,0.65349424
825.0,825.0,0.003297341
826.0,826.0,3.430721E-4
827.0,827.0,0.013156875
828.0,828.0,0.42757162
829.0,829.0,0.274558
